trade_id,timestamp,underlying,expiry,strike,option_type,side,quantity,price,reason
23030,2022-11-22 14:22:46,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.80,ATM_SHIFT_42400->42500
23031,2022-11-22 14:22:46,BANKNIFTY,2022-11-24,42400,PE,SELL,1,142.80,ATM_SHIFT_42400->42500
23032,2022-11-22 14:22:46,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.35,ATM_ENTER_42500
23033,2022-11-22 14:22:46,BANKNIFTY,2022-11-24,42500,PE,BUY,1,191.90,ATM_ENTER_42500
23034,2022-11-22 14:22:49,BANKNIFTY,2022-11-24,42500,CE,SELL,1,138.15,ATM_SHIFT_42500->42400
23035,2022-11-22 14:22:49,BANKNIFTY,2022-11-24,42500,PE,SELL,1,192.95,ATM_SHIFT_42500->42400
23036,2022-11-22 14:22:49,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.75,ATM_ENTER_42400
23037,2022-11-22 14:22:49,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.10,ATM_ENTER_42400
23038,2022-11-22 14:23:07,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.05,ATM_SHIFT_42400->42500
23039,2022-11-22 14:23:07,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.65,ATM_SHIFT_42400->42500
23040,2022-11-22 14:23:07,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.30,ATM_ENTER_42500
23041,2022-11-22 14:23:07,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.65,ATM_ENTER_42500
23042,2022-11-22 14:23:08,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.05,ATM_SHIFT_42500->42400
23043,2022-11-22 14:23:08,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.40,ATM_SHIFT_42500->42400
23044,2022-11-22 14:23:08,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.65,ATM_ENTER_42400
23045,2022-11-22 14:23:08,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.00,ATM_ENTER_42400
23046,2022-11-22 14:23:17,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.50,ATM_SHIFT_42400->42500
23047,2022-11-22 14:23:17,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.15,ATM_SHIFT_42400->42500
23048,2022-11-22 14:23:17,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.00,ATM_ENTER_42500
23049,2022-11-22 14:23:17,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.35,ATM_ENTER_42500
23050,2022-11-22 14:23:18,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.95,ATM_SHIFT_42500->42400
23051,2022-11-22 14:23:18,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.75,ATM_SHIFT_42500->42400
23052,2022-11-22 14:23:18,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.65,ATM_ENTER_42400
23053,2022-11-22 14:23:18,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.35,ATM_ENTER_42400
23054,2022-11-22 14:23:23,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.35,ATM_SHIFT_42400->42500
23055,2022-11-22 14:23:23,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.75,ATM_SHIFT_42400->42500
23056,2022-11-22 14:23:23,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.60,ATM_ENTER_42500
23057,2022-11-22 14:23:23,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.05,ATM_ENTER_42500
23058,2022-11-22 14:23:37,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.95,ATM_SHIFT_42500->42400
23059,2022-11-22 14:23:37,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.00,ATM_SHIFT_42500->42400
23060,2022-11-22 14:23:37,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.05,ATM_ENTER_42400
23061,2022-11-22 14:23:37,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.90,ATM_ENTER_42400
23062,2022-11-22 14:23:39,BANKNIFTY,2022-11-24,42400,CE,SELL,1,189.00,ATM_SHIFT_42400->42500
23063,2022-11-22 14:23:39,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.15,ATM_SHIFT_42400->42500
23064,2022-11-22 14:23:39,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.30,ATM_ENTER_42500
23065,2022-11-22 14:23:39,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.70,ATM_ENTER_42500
23066,2022-11-22 14:25:08,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.65,ATM_SHIFT_42500->42400
23067,2022-11-22 14:25:08,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.90,ATM_SHIFT_42500->42400
23068,2022-11-22 14:25:08,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.70,ATM_ENTER_42400
23069,2022-11-22 14:25:08,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.00,ATM_ENTER_42400
23070,2022-11-22 14:25:14,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.50,ATM_SHIFT_42400->42500
23071,2022-11-22 14:25:14,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.90,ATM_SHIFT_42400->42500
23072,2022-11-22 14:25:14,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.10,ATM_ENTER_42500
23073,2022-11-22 14:25:14,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.55,ATM_ENTER_42500
23074,2022-11-22 14:25:51,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.10,ATM_SHIFT_42500->42400
23075,2022-11-22 14:25:51,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.55,ATM_SHIFT_42500->42400
23076,2022-11-22 14:25:51,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.45,ATM_ENTER_42400
23077,2022-11-22 14:25:51,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.10,ATM_ENTER_42400
23078,2022-11-22 14:25:52,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.55,ATM_SHIFT_42400->42500
23079,2022-11-22 14:25:52,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.55,ATM_SHIFT_42400->42500
23080,2022-11-22 14:25:52,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.95,ATM_ENTER_42500
23081,2022-11-22 14:25:52,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.55,ATM_ENTER_42500
23082,2022-11-22 14:25:54,BANKNIFTY,2022-11-24,42500,CE,SELL,1,138.05,ATM_SHIFT_42500->42400
23083,2022-11-22 14:25:54,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.65,ATM_SHIFT_42500->42400
23084,2022-11-22 14:25:54,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.10,ATM_ENTER_42400
23085,2022-11-22 14:25:54,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.15,ATM_ENTER_42400
23086,2022-11-22 14:25:55,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.10,ATM_SHIFT_42400->42500
23087,2022-11-22 14:25:55,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.05,ATM_SHIFT_42400->42500
23088,2022-11-22 14:25:55,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.60,ATM_ENTER_42500
23089,2022-11-22 14:25:55,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.90,ATM_ENTER_42500
23090,2022-11-22 14:25:59,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.50,ATM_SHIFT_42500->42400
23091,2022-11-22 14:25:59,BANKNIFTY,2022-11-24,42500,PE,SELL,1,195.00,ATM_SHIFT_42500->42400
23092,2022-11-22 14:25:59,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.85,ATM_ENTER_42400
23093,2022-11-22 14:25:59,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.25,ATM_ENTER_42400
23094,2022-11-22 14:26:03,BANKNIFTY,2022-11-24,42400,CE,SELL,1,187.90,ATM_SHIFT_42400->42500
23095,2022-11-22 14:26:03,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.30,ATM_SHIFT_42400->42500
23096,2022-11-22 14:26:03,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.55,ATM_ENTER_42500
23097,2022-11-22 14:26:03,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.60,ATM_ENTER_42500
23098,2022-11-22 14:26:04,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.05,ATM_SHIFT_42500->42400
23099,2022-11-22 14:26:04,BANKNIFTY,2022-11-24,42500,PE,SELL,1,195.45,ATM_SHIFT_42500->42400
23100,2022-11-22 14:26:04,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.20,ATM_ENTER_42400
23101,2022-11-22 14:26:04,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.50,ATM_ENTER_42400
23102,2022-11-22 14:26:14,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.00,ATM_SHIFT_42400->42500
23103,2022-11-22 14:26:14,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.95,ATM_SHIFT_42400->42500
23104,2022-11-22 14:26:14,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.90,ATM_ENTER_42500
23105,2022-11-22 14:26:14,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.55,ATM_ENTER_42500
23106,2022-11-22 14:26:17,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.20,ATM_SHIFT_42500->42400
23107,2022-11-22 14:26:17,BANKNIFTY,2022-11-24,42500,PE,SELL,1,195.30,ATM_SHIFT_42500->42400
23108,2022-11-22 14:26:17,BANKNIFTY,2022-11-24,42400,CE,BUY,1,187.10,ATM_ENTER_42400
23109,2022-11-22 14:26:17,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.95,ATM_ENTER_42400
23110,2022-11-22 14:26:23,BANKNIFTY,2022-11-24,42400,CE,SELL,1,187.80,ATM_SHIFT_42400->42500
23111,2022-11-22 14:26:23,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.00,ATM_SHIFT_42400->42500
23112,2022-11-22 14:26:23,BANKNIFTY,2022-11-24,42500,CE,BUY,1,137.70,ATM_ENTER_42500
23113,2022-11-22 14:26:23,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.50,ATM_ENTER_42500
23114,2022-11-22 14:26:34,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.55,ATM_SHIFT_42500->42400
23115,2022-11-22 14:26:34,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.55,ATM_SHIFT_42500->42400
23116,2022-11-22 14:26:34,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.10,ATM_ENTER_42400
23117,2022-11-22 14:26:34,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.95,ATM_ENTER_42400
23118,2022-11-22 14:29:05,BANKNIFTY,2022-11-24,42400,CE,SELL,1,189.00,ATM_SHIFT_42400->42500
23119,2022-11-22 14:29:05,BANKNIFTY,2022-11-24,42400,PE,SELL,1,143.50,ATM_SHIFT_42400->42500
23120,2022-11-22 14:29:05,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.80,ATM_ENTER_42500
23121,2022-11-22 14:29:05,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.10,ATM_ENTER_42500
23122,2022-11-22 14:29:17,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.35,ATM_SHIFT_42500->42400
23123,2022-11-22 14:29:17,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.90,ATM_SHIFT_42500->42400
23124,2022-11-22 14:29:17,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.00,ATM_ENTER_42400
23125,2022-11-22 14:29:17,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.05,ATM_ENTER_42400
23126,2022-11-22 14:30:08,BANKNIFTY,2022-11-24,42400,CE,SELL,1,189.85,ATM_SHIFT_42400->42500
23127,2022-11-22 14:30:08,BANKNIFTY,2022-11-24,42400,PE,SELL,1,142.50,ATM_SHIFT_42400->42500
23128,2022-11-22 14:30:08,BANKNIFTY,2022-11-24,42500,CE,BUY,1,139.70,ATM_ENTER_42500
23129,2022-11-22 14:30:08,BANKNIFTY,2022-11-24,42500,PE,BUY,1,192.00,ATM_ENTER_42500
23130,2022-11-22 14:30:12,BANKNIFTY,2022-11-24,42500,CE,SELL,1,138.65,ATM_SHIFT_42500->42400
23131,2022-11-22 14:30:12,BANKNIFTY,2022-11-24,42500,PE,SELL,1,192.55,ATM_SHIFT_42500->42400
23132,2022-11-22 14:30:12,BANKNIFTY,2022-11-24,42400,CE,BUY,1,189.55,ATM_ENTER_42400
23133,2022-11-22 14:30:12,BANKNIFTY,2022-11-24,42400,PE,BUY,1,143.45,ATM_ENTER_42400
23134,2022-11-22 14:30:16,BANKNIFTY,2022-11-24,42400,CE,SELL,1,189.75,ATM_SHIFT_42400->42500
23135,2022-11-22 14:30:16,BANKNIFTY,2022-11-24,42400,PE,SELL,1,143.45,ATM_SHIFT_42400->42500
23136,2022-11-22 14:30:16,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.80,ATM_ENTER_42500
23137,2022-11-22 14:30:16,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.00,ATM_ENTER_42500
23138,2022-11-22 14:30:22,BANKNIFTY,2022-11-24,42500,CE,SELL,1,139.00,ATM_SHIFT_42500->42400
23139,2022-11-22 14:30:22,BANKNIFTY,2022-11-24,42500,PE,SELL,1,192.10,ATM_SHIFT_42500->42400
23140,2022-11-22 14:30:22,BANKNIFTY,2022-11-24,42400,CE,BUY,1,189.40,ATM_ENTER_42400
23141,2022-11-22 14:30:22,BANKNIFTY,2022-11-24,42400,PE,BUY,1,142.70,ATM_ENTER_42400
23142,2022-11-22 14:30:28,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.75,ATM_SHIFT_42400->42500
23143,2022-11-22 14:30:28,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.00,ATM_SHIFT_42400->42500
23144,2022-11-22 14:30:28,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.20,ATM_ENTER_42500
23145,2022-11-22 14:30:28,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.10,ATM_ENTER_42500
23146,2022-11-22 14:30:41,BANKNIFTY,2022-11-24,42500,CE,SELL,1,137.85,ATM_SHIFT_42500->42400
23147,2022-11-22 14:30:41,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.50,ATM_SHIFT_42500->42400
23148,2022-11-22 14:30:41,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.85,ATM_ENTER_42400
23149,2022-11-22 14:30:41,BANKNIFTY,2022-11-24,42400,PE,BUY,1,143.95,ATM_ENTER_42400
23150,2022-11-22 14:30:42,BANKNIFTY,2022-11-24,42400,CE,SELL,1,188.75,ATM_SHIFT_42400->42500
23151,2022-11-22 14:30:42,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.30,ATM_SHIFT_42400->42500
23152,2022-11-22 14:30:42,BANKNIFTY,2022-11-24,42500,CE,BUY,1,138.20,ATM_ENTER_42500
23153,2022-11-22 14:30:42,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.40,ATM_ENTER_42500
23154,2022-11-22 14:30:50,BANKNIFTY,2022-11-24,42500,CE,SELL,1,138.20,ATM_SHIFT_42500->42400
23155,2022-11-22 14:30:50,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.30,ATM_SHIFT_42500->42400
23156,2022-11-22 14:30:50,BANKNIFTY,2022-11-24,42400,CE,BUY,1,188.50,ATM_ENTER_42400
23157,2022-11-22 14:30:50,BANKNIFTY,2022-11-24,42400,PE,BUY,1,143.60,ATM_ENTER_42400
23158,2022-11-22 15:02:53,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.00,ATM_SHIFT_42400->42500
23159,2022-11-22 15:02:53,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.30,ATM_SHIFT_42400->42500
23160,2022-11-22 15:02:53,BANKNIFTY,2022-11-24,42500,CE,BUY,1,139.15,ATM_ENTER_42500
23161,2022-11-22 15:02:53,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.00,ATM_ENTER_42500
23162,2022-11-22 15:03:06,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.65,ATM_SHIFT_42500->42400
23163,2022-11-22 15:03:06,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.25,ATM_SHIFT_42500->42400
23164,2022-11-22 15:03:06,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.90,ATM_ENTER_42400
23165,2022-11-22 15:03:06,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.80,ATM_ENTER_42400
23166,2022-11-22 15:03:08,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.65,ATM_SHIFT_42400->42500
23167,2022-11-22 15:03:08,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.20,ATM_SHIFT_42400->42500
23168,2022-11-22 15:03:08,BANKNIFTY,2022-11-24,42500,CE,BUY,1,140.60,ATM_ENTER_42500
23169,2022-11-22 15:03:08,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.50,ATM_ENTER_42500
23170,2022-11-22 15:03:10,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.50,ATM_SHIFT_42500->42400
23171,2022-11-22 15:03:10,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.70,ATM_SHIFT_42500->42400
23172,2022-11-22 15:03:10,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.05,ATM_ENTER_42400
23173,2022-11-22 15:03:10,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.85,ATM_ENTER_42400
23174,2022-11-22 15:03:36,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.40,ATM_SHIFT_42400->42500
23175,2022-11-22 15:03:36,BANKNIFTY,2022-11-24,42400,PE,SELL,1,145.30,ATM_SHIFT_42400->42500
23176,2022-11-22 15:03:36,BANKNIFTY,2022-11-24,42500,CE,BUY,1,140.60,ATM_ENTER_42500
23177,2022-11-22 15:03:36,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.70,ATM_ENTER_42500
23178,2022-11-22 15:03:40,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.70,ATM_SHIFT_42500->42400
23179,2022-11-22 15:03:40,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.45,ATM_SHIFT_42500->42400
23180,2022-11-22 15:03:40,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.35,ATM_ENTER_42400
23181,2022-11-22 15:03:40,BANKNIFTY,2022-11-24,42400,PE,BUY,1,145.10,ATM_ENTER_42400
23182,2022-11-22 15:03:48,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.20,ATM_SHIFT_42400->42500
23183,2022-11-22 15:03:48,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.80,ATM_SHIFT_42400->42500
23184,2022-11-22 15:03:48,BANKNIFTY,2022-11-24,42500,CE,BUY,1,140.20,ATM_ENTER_42500
23185,2022-11-22 15:03:48,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.50,ATM_ENTER_42500
23186,2022-11-22 15:03:50,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.15,ATM_SHIFT_42500->42400
23187,2022-11-22 15:03:50,BANKNIFTY,2022-11-24,42500,PE,SELL,1,194.00,ATM_SHIFT_42500->42400
23188,2022-11-22 15:03:50,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.85,ATM_ENTER_42400
23189,2022-11-22 15:03:50,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.35,ATM_ENTER_42400
23190,2022-11-22 15:03:53,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.95,ATM_SHIFT_42400->42500
23191,2022-11-22 15:03:53,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.35,ATM_SHIFT_42400->42500
23192,2022-11-22 15:03:53,BANKNIFTY,2022-11-24,42500,CE,BUY,1,140.55,ATM_ENTER_42500
23193,2022-11-22 15:03:53,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.85,ATM_ENTER_42500
23194,2022-11-22 15:03:55,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.25,ATM_SHIFT_42500->42400
23195,2022-11-22 15:03:55,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.55,ATM_SHIFT_42500->42400
23196,2022-11-22 15:03:55,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.60,ATM_ENTER_42400
23197,2022-11-22 15:03:55,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.00,ATM_ENTER_42400
23198,2022-11-22 15:03:58,BANKNIFTY,2022-11-24,42400,CE,SELL,1,191.30,ATM_SHIFT_42400->42500
23199,2022-11-22 15:03:58,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.05,ATM_SHIFT_42400->42500
23200,2022-11-22 15:03:58,BANKNIFTY,2022-11-24,42500,CE,BUY,1,139.85,ATM_ENTER_42500
23201,2022-11-22 15:03:58,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.70,ATM_ENTER_42500
23202,2022-11-22 15:03:59,BANKNIFTY,2022-11-24,42500,CE,SELL,1,140.15,ATM_SHIFT_42500->42400
23203,2022-11-22 15:03:59,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.40,ATM_SHIFT_42500->42400
23204,2022-11-22 15:03:59,BANKNIFTY,2022-11-24,42400,CE,BUY,1,191.50,ATM_ENTER_42400
23205,2022-11-22 15:03:59,BANKNIFTY,2022-11-24,42400,PE,BUY,1,143.55,ATM_ENTER_42400
23206,2022-11-22 15:04:04,BANKNIFTY,2022-11-24,42400,CE,SELL,1,190.95,ATM_SHIFT_42400->42500
23207,2022-11-22 15:04:04,BANKNIFTY,2022-11-24,42400,PE,SELL,1,143.85,ATM_SHIFT_42400->42500
23208,2022-11-22 15:04:04,BANKNIFTY,2022-11-24,42500,CE,BUY,1,140.10,ATM_ENTER_42500
23209,2022-11-22 15:04:04,BANKNIFTY,2022-11-24,42500,PE,BUY,1,193.55,ATM_ENTER_42500
23210,2022-11-22 15:04:11,BANKNIFTY,2022-11-24,42500,CE,SELL,1,139.80,ATM_SHIFT_42500->42400
23211,2022-11-22 15:04:11,BANKNIFTY,2022-11-24,42500,PE,SELL,1,193.85,ATM_SHIFT_42500->42400
23212,2022-11-22 15:04:11,BANKNIFTY,2022-11-24,42400,CE,BUY,1,190.70,ATM_ENTER_42400
23213,2022-11-22 15:04:11,BANKNIFTY,2022-11-24,42400,PE,BUY,1,144.35,ATM_ENTER_42400
23214,2022-11-22 15:04:13,BANKNIFTY,2022-11-24,42400,CE,SELL,1,190.20,ATM_SHIFT_42400->42500
23215,2022-11-22 15:04:13,BANKNIFTY,2022-11-24,42400,PE,SELL,1,144.90,ATM_SHIFT_42400->42500
23216,2022-11-22 15:04:13,BANKNIFTY,2022-11-24,42500,CE,BUY,1,139.25,ATM_ENTER_42500
23217,2022-11-22 15:04:13,BANKNIFTY,2022-11-24,42500,PE,BUY,1,194.80,ATM_ENTER_42500
23218,2022-11-22 15:10:02,NIFTY,2022-11-24,18250,CE,SELL,1,74.70,ATM_SHIFT_18250->18300
23219,2022-11-22 15:10:02,NIFTY,2022-11-24,18250,PE,SELL,1,52.50,ATM_SHIFT_18250->18300
23220,2022-11-22 15:10:02,NIFTY,2022-11-24,18300,CE,BUY,1,48.55,ATM_ENTER_18300
23221,2022-11-22 15:10:02,NIFTY,2022-11-24,18300,PE,BUY,1,75.85,ATM_ENTER_18300
23222,2022-11-22 15:10:06,NIFTY,2022-11-24,18300,CE,SELL,1,48.30,ATM_SHIFT_18300->18250
23223,2022-11-22 15:10:06,NIFTY,2022-11-24,18300,PE,SELL,1,76.60,ATM_SHIFT_18300->18250
23224,2022-11-22 15:10:06,NIFTY,2022-11-24,18250,CE,BUY,1,74.60,ATM_ENTER_18250
23225,2022-11-22 15:10:06,NIFTY,2022-11-24,18250,PE,BUY,1,52.95,ATM_ENTER_18250
23226,2022-11-22 15:13:08,NIFTY,2022-11-24,18250,CE,SELL,1,75.95,ATM_SHIFT_18250->18300
23227,2022-11-22 15:13:08,NIFTY,2022-11-24,18250,PE,SELL,1,50.90,ATM_SHIFT_18250->18300
23228,2022-11-22 15:13:08,NIFTY,2022-11-24,18300,CE,BUY,1,49.25,ATM_ENTER_18300
23229,2022-11-22 15:13:08,NIFTY,2022-11-24,18300,PE,BUY,1,73.80,ATM_ENTER_18300
23230,2022-11-22 15:30:00,NIFTY,2022-11-24,18300,CE,SELL,1,52.50,EOD_CLOSE
23231,2022-11-22 15:30:00,NIFTY,2022-11-24,18300,PE,SELL,1,62.00,EOD_CLOSE
23232,2022-11-22 15:30:00,BANKNIFTY,2022-11-24,42500,CE,SELL,1,155.05,EOD_CLOSE
23233,2022-11-22 15:30:00,BANKNIFTY,2022-11-24,42500,PE,SELL,1,150.00,EOD_CLOSE
23234,2022-11-23 09:15:00,NIFTY,2022-11-24,18350,CE,BUY,1,42.10,ATM_ENTER_18350
23235,2022-11-23 09:15:00,NIFTY,2022-11-24,18350,PE,BUY,1,73.15,ATM_ENTER_18350
23236,2022-11-23 09:15:00,BANKNIFTY,2022-11-24,42600,CE,BUY,1,152.55,ATM_ENTER_42600
23237,2022-11-23 09:15:00,BANKNIFTY,2022-11-24,42600,PE,BUY,1,103.05,ATM_ENTER_42600
23238,2022-11-23 09:15:05,NIFTY,2022-11-24,18350,CE,SELL,1,38.65,ATM_SHIFT_18350->18300
23239,2022-11-23 09:15:05,NIFTY,2022-11-24,18350,PE,SELL,1,67.15,ATM_SHIFT_18350->18300
23240,2022-11-23 09:15:05,NIFTY,2022-11-24,18300,CE,BUY,1,63.35,ATM_ENTER_18300
23241,2022-11-23 09:15:05,NIFTY,2022-11-24,18300,PE,BUY,1,42.35,ATM_ENTER_18300
23242,2022-11-23 09:16:04,NIFTY,2022-11-24,18300,CE,SELL,1,65.00,ATM_SHIFT_18300->18350
23243,2022-11-23 09:16:04,NIFTY,2022-11-24,18300,PE,SELL,1,38.70,ATM_SHIFT_18300->18350
23244,2022-11-23 09:16:04,NIFTY,2022-11-24,18350,CE,BUY,1,38.80,ATM_ENTER_18350
23245,2022-11-23 09:16:04,NIFTY,2022-11-24,18350,PE,BUY,1,62.55,ATM_ENTER_18350
23246,2022-11-23 09:18:19,NIFTY,2022-11-24,18350,CE,SELL,1,38.60,ATM_SHIFT_18350->18300
23247,2022-11-23 09:18:19,NIFTY,2022-11-24,18350,PE,SELL,1,62.60,ATM_SHIFT_18350->18300
23248,2022-11-23 09:18:19,NIFTY,2022-11-24,18300,CE,BUY,1,64.45,ATM_ENTER_18300
23249,2022-11-23 09:18:19,NIFTY,2022-11-24,18300,PE,BUY,1,39.05,ATM_ENTER_18300
23250,2022-11-23 09:18:21,NIFTY,2022-11-24,18300,CE,SELL,1,64.40,ATM_SHIFT_18300->18350
23251,2022-11-23 09:18:21,NIFTY,2022-11-24,18300,PE,SELL,1,39.45,ATM_SHIFT_18300->18350
23252,2022-11-23 09:18:21,NIFTY,2022-11-24,18350,CE,BUY,1,38.30,ATM_ENTER_18350
23253,2022-11-23 09:18:21,NIFTY,2022-11-24,18350,PE,BUY,1,63.30,ATM_ENTER_18350
23254,2022-11-23 09:18:22,NIFTY,2022-11-24,18350,CE,SELL,1,38.05,ATM_SHIFT_18350->18300
23255,2022-11-23 09:18:22,NIFTY,2022-11-24,18350,PE,SELL,1,63.95,ATM_SHIFT_18350->18300
23256,2022-11-23 09:18:22,NIFTY,2022-11-24,18300,CE,BUY,1,64.00,ATM_ENTER_18300
